question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,r1,r2,s,ground_truth
424ea167-d8c3-416e-bcc5-7b0207cffc36,2.8838553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5773354,0.0,0.0,0.0,0.24372739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,9,0.09531017980432487,5.704918,0
f0848fcc-5fde-49f6-b0dc-e5e6a9b5db07,3.9146695,1.1376966,0.0,1.1810342,0.0,0.0,0.0,0.0,3.6677544,1.0435371,0.0,1.0952429,0.64658654,0.21695828,0.017591225,0.21695828,4.224597,1.44855,0.0,1.4946886,0.0,0.0,0.0,0.0,0.44444445,0,0.6931471805599453,12.453608,4
f0848fcc-5fde-49f6-b0dc-e5e6a9b5db07,3.8796735,2.9499378,1.2293456,3.076821,0.0,0.0,0.0,0.0,3.5920331,2.6939979,1.094419,2.843396,0.73028874,0.43874785,0.20062825,0.43874785,4.1797338,3.3845744,1.4429666,3.516756,0.0,0.0,0.0,0.0,0.44444445,1,0.4054651081081644,12.381729,2
f0848fcc-5fde-49f6-b0dc-e5e6a9b5db07,3.8735986,1.8491256,0.0,1.8491256,0.0,0.0,0.0,0.0,3.5367484,1.5900104,0.0,1.5900104,0.3731203,0.18841326,0.0,0.18841326,3.760478,1.7748109,0.0,1.7748109,0.0,0.0,0.0,0.0,0.5555556,2,0.2876820724517809,11.543945,0
f0848fcc-5fde-49f6-b0dc-e5e6a9b5db07,3.5259674,1.1481434,0.0,1.1481434,0.0,0.0,0.0,0.0,3.043383,0.7041964,0.0,0.7041964,1.2111666,0.43116516,0.0,0.43116516,3.3618813,1.0482284,0.0,1.0482284,0.0,0.0,0.0,0.0,0.6666667,3,0.22314355131420976,11.142398,0
f0848fcc-5fde-49f6-b0dc-e5e6a9b5db07,4.4350014,0.0,0.0,1.1960666,0.0,0.0,0.0,0.0,3.87493,0.0,0.0,1.0515116,1.2111666,0.0,0.0,0.18486694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,4,0.18232155679395462,9.521098,0
f0848fcc-5fde-49f6-b0dc-e5e6a9b5db07,4.0706134,2.6140504,0.69516736,2.687716,0.0,0.0,0.0,0.0,3.648639,2.1032524,0.3553304,2.1828363,0.785665,0.53341985,0.24244116,0.53341985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777778,5,0.1541506798272583,8.504917,2
f0848fcc-5fde-49f6-b0dc-e5e6a9b5db07,2.8399048,0.0885609,0.79468334,0.0885609,0.0,0.0,0.0,0.0,2.832144,0.1093452,0.82288575,0.1093452,0.0,0.0,0.0,0.0,2.7057166,0.105107516,0.735753,0.105107516,0.0,0.0,0.0,0.0,0.44444445,6,0.13353139262452263,8.377766,0
f0848fcc-5fde-49f6-b0dc-e5e6a9b5db07,2.809642,0.0,0.0,0.6401266,0.0,0.0,0.0,0.0,2.7296088,0.0,0.0,0.70899165,0.08644319,0.0,0.0,0.0,2.6780999,0.0,0.0,0.57181525,0.0,0.0,0.0,0.0,0.33333334,7,0.11778303565638346,8.303794,0
f0848fcc-5fde-49f6-b0dc-e5e6a9b5db07,2.7431874,1.3752171,0.064785294,1.4449767,0.0,0.0,0.0,0.0,2.7547855,1.4263976,0.07104241,1.4973078,0.0,0.0,0.0,0.0,2.7394247,1.3911523,0.07450883,1.4615659,0.0,0.0,0.0,0.0,0.44444445,8,0.1053605156578263,8.237398,0
f0848fcc-5fde-49f6-b0dc-e5e6a9b5db07,3.840588,2.4999335,1.2532095,2.4999335,0.0,0.0,0.0,0.0,3.3979294,2.1110332,1.0633756,2.1110332,0.73028874,0.43874785,0.20062825,0.43874785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,9,0.09531017980432487,7.9688063,0
40b947cc-22a9-4357-badc-bda988a4345c,3.8897345,0.44957763,0.0,0.44957763,0.0,0.0,0.0,0.0,3.438343,0.4927977,0.0,0.4927977,0.68979573,0.0,0.0,0.0,3.6711946,0.538006,0.0,0.538006,0.0,0.0,0.0,0.0,0.375,0,0.6931471805599453,11.689068,0
40b947cc-22a9-4357-badc-bda988a4345c,5.171278,2.4087787,0.0,2.4087787,0.0,0.0,0.0,0.0,5.192785,2.4286003,0.0,2.4286003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1,0.4054651081081644,10.364063,0
40b947cc-22a9-4357-badc-bda988a4345c,3.1650336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6063073,0.0,0.0,0.0,1.3328544,0.0,0.0,0.0,3.2452621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2,0.2876820724517809,10.349458,4
40b947cc-22a9-4357-badc-bda988a4345c,4.472623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1042404,0.0,0.0,0.0,1.3284354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,3,0.22314355131420976,9.905298,0
40b947cc-22a9-4357-badc-bda988a4345c,2.6090686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028555,0.0,0.0,0.0,0.97904193,0.0,0.0,0.0,2.6051342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4,0.18232155679395462,8.2218,0
40b947cc-22a9-4357-badc-bda988a4345c,3.6795373,0.48372525,0.0,1.3620995,0.0,0.0,0.0,0.0,3.3886344,0.4927977,0.0,0.99652004,1.1134567,0.0,0.0,0.22116786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,5,0.1541506798272583,8.181628,0
40b947cc-22a9-4357-badc-bda988a4345c,3.9279313,2.4162717,0.0,2.4162717,0.0,0.0,0.0,0.0,4.0198183,2.5393324,0.0,2.5393324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,6,0.13353139262452263,7.9477496,0
40b947cc-22a9-4357-badc-bda988a4345c,2.363496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1387804,0.0,0.0,0.0,0.87147224,0.0,0.0,0.0,2.5532844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,7,0.11778303565638346,7.927033,0
40b947cc-22a9-4357-badc-bda988a4345c,2.634551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.580824,0.0,0.0,0.0,0.13441485,0.0,0.0,0.0,2.523038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,8,0.1053605156578263,7.8728275,2
40b947cc-22a9-4357-badc-bda988a4345c,2.2876396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2989383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.477428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,9,0.09531017980432487,7.064006,0
4e28918b-c57f-4104-80ba-69d21b4e024d,8.576265,1.1955494,0.53745437,1.1955494,0.0,0.0,0.0,0.0,8.261625,1.2333432,0.32397053,1.2333432,1.0759656,0.0,0.2901776,0.0,8.774196,1.348205,0.40942097,1.348205,0.0,0.0,0.0,0.0,0.5294118,0,0.6931471805599453,26.688051,2
4e28918b-c57f-4104-80ba-69d21b4e024d,12.555454,5.1752834,1.3350168,5.5968947,0.0,0.0,0.0,0.0,10.798148,4.51283,1.1408485,4.7984037,2.2195609,0.66231096,0.12938486,0.7686539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647059,1,0.4054651081081644,25.573164,0
4e28918b-c57f-4104-80ba-69d21b4e024d,8.163622,1.8899692,0.0,2.1169395,0.0,0.0,0.0,0.0,7.2557173,1.8388251,0.042580858,2.1193538,1.5690141,0.31355488,0.0,0.31355488,8.473328,2.0039961,2.0330051E-4,2.2691667,0.0,0.0,0.0,0.0,0.47058824,2,0.2876820724517809,25.461681,2
4e28918b-c57f-4104-80ba-69d21b4e024d,6.0057173,2.2461529,0.77934897,2.469452,0.0,0.0,0.0,0.0,5.5386806,1.5501392,0.7923702,1.6775192,0.4302023,0.15547939,0.0,0.15547939,6.52848,2.7498767,0.9205664,2.996112,0.0,0.0,0.0,0.0,0.5294118,3,0.22314355131420976,18.50308,1
4e28918b-c57f-4104-80ba-69d21b4e024d,5.739678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2916126,0.0,0.0,0.0,0.21919149,0.0,0.0,0.0,5.125256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882353,4,0.18232155679395462,16.375738,0
4e28918b-c57f-4104-80ba-69d21b4e024d,4.8179994,0.18115827,0.0,0.18115827,0.0,0.0,0.0,0.0,4.440602,0.19571152,0.0,0.19571152,0.42640454,0.0,0.0,0.0,4.8967423,0.18666203,0.01547689,0.18666203,0.0,0.0,0.0,0.0,0.47058824,5,0.1541506798272583,14.581748,0
4e28918b-c57f-4104-80ba-69d21b4e024d,6.6601424,0.45836985,0.0,0.45836985,0.0,0.0,0.0,0.0,6.2223644,0.19571152,0.0,0.19571152,0.7414705,0.18356013,0.0,0.18356013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529412,6,0.13353139262452263,13.623978,0
4e28918b-c57f-4104-80ba-69d21b4e024d,5.79892,1.157941,0.0,2.1912727,0.0,0.0,0.0,0.0,5.0832806,0.934168,0.0,1.5008934,2.0080683,0.18356013,0.0,0.5751721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411766,7,0.11778303565638346,12.890269,0
4e28918b-c57f-4104-80ba-69d21b4e024d,5.6087003,0.31139147,0.0,0.31139147,0.0,0.0,0.0,0.0,4.5986457,0.0,0.0,0.0,0.535169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.048387,1.2738444,0.0,1.2738444,0.29411766,8,0.1053605156578263,12.790902,0
4e28918b-c57f-4104-80ba-69d21b4e024d,6.183762,0.18115827,0.6792423,0.18115827,0.0,0.0,0.0,0.0,5.977763,0.27912936,0.69413316,0.27912936,0.6005439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647,9,0.09531017980432487,12.762069,0
cd155de5-10fe-420c-b7a7-666c491d19b2,9.303384,6.285289,2.3812697,6.7613983,0.0,0.0,0.0,0.0,8.59951,5.438947,2.2253997,6.0875516,2.31289,1.6405904,0.58689684,1.6405904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61538464,0,0.6931471805599453,20.215784,0
cd155de5-10fe-420c-b7a7-666c491d19b2,6.3925066,1.8221831,0.51539546,1.9027858,0.0,0.0,0.0,0.0,5.764552,1.6361059,0.34597066,1.7442218,1.0024406,0.30723035,0.14119504,0.30723035,5.993877,1.7962861,0.39529568,1.8744423,0.0,0.0,0.0,0.0,0.4615385,1,0.4054651081081644,19.153376,0
cd155de5-10fe-420c-b7a7-666c491d19b2,7.4477854,3.1876268,0.15344243,3.402544,0.0,0.0,0.0,0.0,7.2580295,2.9814324,0.23464632,3.2424922,0.80546224,0.40043157,0.0,0.40043157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615385,2,0.2876820724517809,15.511277,0
cd155de5-10fe-420c-b7a7-666c491d19b2,4.6621227,2.1695554,0.5973802,2.2629533,0.0,0.0,0.0,0.0,4.60892,2.1387913,0.52827543,2.2374318,0.44549218,0.22409904,0.07936302,0.22409904,4.6340747,2.0939255,0.6077307,2.194309,0.0,0.0,0.0,0.0,0.3846154,3,0.22314355131420976,14.35061,3
cd155de5-10fe-420c-b7a7-666c491d19b2,4.545998,0.8561976,0.14535224,0.8561976,0.0,0.0,0.0,0.0,4.101434,0.47840214,0.1875432,0.47840214,0.6281643,0.16865568,0.0,0.17048258,4.111081,0.8054776,0.13141225,0.8054776,0.0,0.0,0.0,0.0,0.3846154,4,0.18232155679395462,13.386678,2
cd155de5-10fe-420c-b7a7-666c491d19b2,6.2372184,1.8126502,0.31404927,2.4431539,0.0,0.0,0.0,0.0,5.703869,1.7444422,0.331307,2.2882533,0.7909028,0.22692275,0.0,0.25235063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846154,5,0.1541506798272583,12.73199,0
cd155de5-10fe-420c-b7a7-666c491d19b2,3.9825335,1.8112803,0.0,1.8112803,0.0,0.0,0.0,0.0,3.3683345,1.3677634,0.0,1.3677634,0.88105184,0.45049357,0.0,0.45049357,4.0412345,1.9452235,0.0,1.9452235,0.0,0.0,0.0,0.0,0.3846154,6,0.13353139262452263,12.273154,0
cd155de5-10fe-420c-b7a7-666c491d19b2,4.048531,1.3049071,0.0,1.3049071,0.0,0.0,0.0,0.0,3.1684783,0.86038136,0.0,0.86038136,0.8226297,0.3193615,0.0,0.3193615,3.7907526,1.3185184,0.0,1.3185184,0.0,0.0,0.0,0.0,0.3846154,7,0.11778303565638346,11.830392,0
cd155de5-10fe-420c-b7a7-666c491d19b2,3.9419367,1.239264,0.46105838,1.239264,0.0,0.0,0.0,0.0,3.4730926,1.0063242,0.37107936,1.0063242,0.57334447,0.18633148,0.07324465,0.18633148,3.464737,1.1762531,0.33137792,1.1762531,0.0,0.0,0.0,0.0,0.30769232,8,0.1053605156578263,11.453111,0
cd155de5-10fe-420c-b7a7-666c491d19b2,3.6648188,1.7131429,0.22423613,1.7131429,0.0,0.0,0.0,0.0,3.5733113,1.6196567,0.3005454,1.6196567,0.35427138,0.16865568,0.0,0.16865568,3.652345,1.7978741,0.30505806,1.7978741,0.0,0.0,0.0,0.0,0.3846154,9,0.09531017980432487,11.244746,2
fa1a567a-9555-488a-81c5-a487d9d418d9,4.4588633,1.3842187,0.0,1.3842187,0.0,0.0,0.0,0.0,3.8345926,0.5279205,0.0,0.5279205,0.6585821,0.25114468,0.0,0.25114468,4.351448,1.4688461,0.0,1.4688461,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,13.303486,4
fa1a567a-9555-488a-81c5-a487d9d418d9,3.6020048,0.6613409,0.0,0.6613409,0.0,0.0,0.0,0.0,3.5173252,0.5682787,0.0,0.5682787,0.17713569,0.08432784,0.0,0.08432784,3.071268,0.65576833,0.0,0.65576833,0.0,0.0,0.0,0.0,0.4166667,1,0.4054651081081644,10.367734,4
fa1a567a-9555-488a-81c5-a487d9d418d9,3.6220963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.488009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9480917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,2,0.2876820724517809,10.058197,0
fa1a567a-9555-488a-81c5-a487d9d418d9,3.3324387,0.0,0.008949764,0.0,0.0,0.0,0.0,0.0,3.0532095,0.0,0.012286562,0.0,0.21635689,0.0,0.0,0.0,2.7645602,0.0,0.01910145,0.0,0.0,0.0,0.0,0.0,0.33333334,3,0.22314355131420976,9.366566,0
fa1a567a-9555-488a-81c5-a487d9d418d9,3.0537496,0.6816683,0.123504475,0.6816683,0.0,0.0,0.0,0.0,2.062111,0.32961127,0.012286562,0.32961127,0.9269511,0.16117606,0.050535575,0.16117606,3.1302102,0.72208005,0.14153889,0.72208005,0.0,0.0,0.0,0.0,0.4166667,4,0.18232155679395462,9.173021,0
fa1a567a-9555-488a-81c5-a487d9d418d9,3.1128347,0.619632,0.0,0.619632,0.0,0.0,0.0,0.0,2.7823794,0.5031621,0.0,0.5031621,0.38737088,0.09316574,0.0,0.09316574,2.7040684,0.58812654,0.0,0.58812654,0.0,0.0,0.0,0.0,0.4166667,5,0.1541506798272583,8.986653,0
fa1a567a-9555-488a-81c5-a487d9d418d9,2.7730193,0.84047323,0.0,0.84047323,0.0,0.0,0.0,0.0,2.8766837,0.79894507,0.0,0.79894507,0.18285818,0.09005034,0.0,0.09005034,2.9756937,0.7861704,0.0,0.7861704,0.0,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,8.808255,4
fa1a567a-9555-488a-81c5-a487d9d418d9,2.9289947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4097714,0.0,0.0,0.0,0.417543,0.0,0.0,0.0,2.847414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,7,0.11778303565638346,8.603724,0
fa1a567a-9555-488a-81c5-a487d9d418d9,2.6786315,0.38021576,0.0,0.38021576,0.0,0.0,0.0,0.0,2.2337177,0.43257722,0.0,0.43257722,0.57260823,0.0,0.0,0.0,2.7203684,0.45192552,0.0,0.45192552,0.0,0.0,0.0,0.0,0.25,8,0.1053605156578263,8.205326,0
fa1a567a-9555-488a-81c5-a487d9d418d9,2.7853832,0.0,0.021383489,0.0,0.0,0.0,0.0,0.0,2.7896652,0.0,0.06473327,0.0,0.2106344,0.0,0.0,0.0,2.3021915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,9,0.09531017980432487,8.087874,2
6c3191d2-1dcd-431c-8241-fdcbc01f8594,4.093379,1.0399871,0.0,1.2331561,0.0,0.0,0.0,0.0,3.875495,0.6266604,0.0,0.89510226,1.1892087,0.54021496,0.0,0.54021496,3.4307349,0.70594674,0.0,0.86899805,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,12.588818,0
6c3191d2-1dcd-431c-8241-fdcbc01f8594,4.57124,1.3052393,0.0,1.8543158,0.0,0.0,0.0,0.0,4.4684877,1.287025,0.0,1.8232028,0.067346595,0.0,0.0,0.0,3.3419247,0.72712183,0.0,0.9026157,0.0,0.0,0.0,0.0,0.5,1,0.4054651081081644,12.448999,2
6c3191d2-1dcd-431c-8241-fdcbc01f8594,5.987912,0.2604493,0.0,0.51659006,0.0,0.0,0.0,0.0,5.625879,0.26062986,0.0,0.40924242,0.69397634,0.0,0.0,0.08590332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,2,0.2876820724517809,12.307767,0
6c3191d2-1dcd-431c-8241-fdcbc01f8594,3.506868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1165845,0.0,0.0,0.0,1.6466467,0.0,0.0,0.0,2.738115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,3,0.22314355131420976,11.008214,0
6c3191d2-1dcd-431c-8241-fdcbc01f8594,3.6069894,0.0,0.0,0.1289105,0.0,0.0,0.0,0.0,3.4339373,0.0,0.0,0.1059747,0.19208987,0.0,0.0,0.0,3.00956,0.0,0.0,0.099036396,0.0,0.0,0.0,0.0,0.5,4,0.18232155679395462,10.242577,0
6c3191d2-1dcd-431c-8241-fdcbc01f8594,3.613505,1.7186198,0.0,1.7186198,0.0,0.0,0.0,0.0,3.702134,1.7824202,0.0,1.7824202,0.20003885,0.0,0.020754129,0.0,2.5164468,1.0816392,0.0,1.0816392,0.0,0.0,0.0,0.0,0.5,5,0.1541506798272583,10.0321245,0
6c3191d2-1dcd-431c-8241-fdcbc01f8594,4.4019513,1.4757575,0.5676005,1.4757575,0.0,0.0,0.0,0.0,4.117841,1.4584017,0.40281263,1.4584017,0.289725,0.0,0.15335101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,0.13353139262452263,8.809517,0
6c3191d2-1dcd-431c-8241-fdcbc01f8594,2.8907852,0.0,0.22284763,0.0,0.0,0.0,0.0,0.0,2.65614,0.0,0.0670747,0.0,0.21061449,0.0,0.1052488,0.0,2.483474,0.0,0.09771289,0.0,0.0,0.0,0.0,0.0,0.375,7,0.11778303565638346,8.241014,0
6c3191d2-1dcd-431c-8241-fdcbc01f8594,3.0440092,1.2463931,1.4682261,1.2463931,0.0,0.0,0.0,0.0,3.0007267,1.2293495,1.4500118,1.2293495,0.012802107,0.0,0.0,0.0,2.084031,0.7169501,0.8901087,0.7169501,0.0,0.0,0.0,0.0,0.5,8,0.1053605156578263,8.141569,0
6c3191d2-1dcd-431c-8241-fdcbc01f8594,2.5670528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5763354,0.0,0.0,0.0,0.067346595,0.0,0.0,0.0,2.151032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,9,0.09531017980432487,7.361767,0
44d55ed9-13e9-4526-8be4-c72a8142d3a4,6.4455247,4.588727,0.0,4.588727,0.0,0.0,0.0,0.0,6.7114935,4.8464365,0.0,4.8464365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0,0.6931471805599453,13.157019,0
44d55ed9-13e9-4526-8be4-c72a8142d3a4,3.5079045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2528985,0.0,0.0,0.0,0.15382911,0.0,0.0,0.0,3.1233835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1,0.4054651081081644,10.038015,0
44d55ed9-13e9-4526-8be4-c72a8142d3a4,3.4610982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4082997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9048042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2,0.2876820724517809,9.774202,0
44d55ed9-13e9-4526-8be4-c72a8142d3a4,4.77522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5607653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3,0.22314355131420976,9.335985,0
44d55ed9-13e9-4526-8be4-c72a8142d3a4,4.42029,0.81423753,0.0,0.81423753,0.0,0.0,0.0,0.0,4.1834154,0.7180205,0.0,0.7180205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,0.18232155679395462,8.603705,0
44d55ed9-13e9-4526-8be4-c72a8142d3a4,2.867239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.746931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.475276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,5,0.1541506798272583,8.089446,0
44d55ed9-13e9-4526-8be4-c72a8142d3a4,3.9174864,1.7529136,1.2805176,1.9600135,0.0,0.0,0.0,0.0,4.016937,1.7743315,1.3246222,1.988919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,6,0.13353139262452263,7.9344234,0
44d55ed9-13e9-4526-8be4-c72a8142d3a4,2.7005384,1.0443525,0.0,1.0443525,0.0,0.0,0.0,0.0,2.7631688,1.0169253,0.0,1.0169253,0.0,0.0,0.0,0.0,2.3478146,0.9318176,0.0,0.9318176,0.0,0.0,0.0,0.0,0.375,7,0.11778303565638346,7.8115215,0
44d55ed9-13e9-4526-8be4-c72a8142d3a4,2.6109424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.566546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6276948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,8,0.1053605156578263,7.8051834,0
44d55ed9-13e9-4526-8be4-c72a8142d3a4,2.1934881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.573861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5483336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,9,0.09531017980432487,7.3156824,0
e5e1a759-6de6-4be3-a572-13f8db6dea3f,5.6468596,3.7616074,0.52876365,3.8497941,0.0,0.0,0.0,0.0,4.9840703,3.0787396,0.44539866,3.1826153,1.2826799,1.034742,0.1441639,1.034742,4.7567387,3.0653708,0.49479368,3.1419196,0.3016054,0.0,0.0,0.0,0.6,0,0.6931471805599453,16.971954,3
e5e1a759-6de6-4be3-a572-13f8db6dea3f,4.8186107,3.4475498,0.6128175,3.4475498,0.0,0.0,0.0,0.0,4.0871754,2.7400436,0.5369404,2.7400436,1.0004891,0.84405494,0.060683392,0.84405494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1,0.4054651081081644,9.906275,0
e5e1a759-6de6-4be3-a572-13f8db6dea3f,2.9249184,1.6121825,0.32470012,1.6121825,0.0,0.0,0.0,0.0,2.9410636,1.484779,0.34651083,1.484779,0.6308078,0.3480318,0.0,0.3480318,2.6268456,1.3241097,0.23142107,1.3241097,0.0,0.0,0.0,0.0,0.6,2,0.2876820724517809,9.123635,0
e5e1a759-6de6-4be3-a572-13f8db6dea3f,3.0293434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0974238,0.0,0.0,0.0,0.067346595,0.0,0.0,0.0,2.3833792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3,0.22314355131420976,8.577493,0
e5e1a759-6de6-4be3-a572-13f8db6dea3f,2.855853,1.209194,0.0,1.209194,0.0,0.0,0.0,0.0,2.4791543,0.91155744,0.0,0.91155744,0.717251,0.3480318,0.0,0.3480318,2.4077635,0.8599105,0.0,0.8599105,0.0,0.0,0.0,0.0,0.5,4,0.18232155679395462,8.460022,0
e5e1a759-6de6-4be3-a572-13f8db6dea3f,4.0849185,2.0746078,0.7125588,2.1299942,0.0,0.0,0.0,0.0,3.766439,1.479544,0.5615369,1.5507352,0.526041,0.35874838,0.12087727,0.35874838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5,0.1541506798272583,8.3773985,0
e5e1a759-6de6-4be3-a572-13f8db6dea3f,2.5648856,1.3375105,0.0,1.3375105,0.0,0.0,0.0,0.0,2.284417,1.1062692,0.0,1.1062692,0.63964576,0.3568697,0.0,0.3568697,2.0900056,0.97595143,0.0,0.97595143,0.0,0.0,0.0,0.0,0.5,6,0.13353139262452263,7.5789537,0
e5e1a759-6de6-4be3-a572-13f8db6dea3f,2.4954095,0.0,0.16269118,0.060817324,0.0,0.0,0.0,0.0,2.34597,0.024005253,0.1762308,0.103007294,0.35591722,0.0,0.094500504,0.010035817,2.1308367,0.0,0.10243973,0.030963939,0.0,0.0,0.0,0.0,0.5,7,0.11778303565638346,7.3281336,0
e5e1a759-6de6-4be3-a572-13f8db6dea3f,2.4695053,0.42714354,0.0,0.48252997,0.0,0.0,0.0,0.0,2.4632132,0.24532498,0.0,0.24532498,0.24410433,0.12314756,0.0,0.12314756,2.1001434,0.37270415,0.0,0.41857374,0.0,0.0,0.0,0.0,0.5,8,0.1053605156578263,7.276966,0
e5e1a759-6de6-4be3-a572-13f8db6dea3f,2.6015265,1.2926925,0.0,1.2926925,0.0,0.0,0.0,0.0,2.3538804,1.062902,0.0,1.062902,0.24410433,0.12314756,0.0,0.12314756,2.0500693,0.8949563,0.0,0.8949563,0.0,0.0,0.0,0.0,0.3,9,0.09531017980432487,7.2495804,0
a45d4e7a-fa57-4fe1-a67f-9d4d42354c23,6.9339137,4.8621826,1.8080734,5.0182543,0.0,0.0,0.0,0.0,6.5942707,4.578689,1.6750705,4.7658153,1.5471354,0.9742171,0.653485,0.9742171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53333336,0,0.6931471805599453,15.075319,3
a45d4e7a-fa57-4fe1-a67f-9d4d42354c23,4.315282,3.9891784,1.1865538,4.2231464,0.0,0.0,0.0,0.0,3.8330395,3.5378156,0.99938226,3.640963,1.3911555,1.3999431,0.10894519,1.3999431,3.604581,3.3838885,0.93237865,3.5976663,0.0,0.0,0.0,0.0,0.4666667,1,0.4054651081081644,13.144058,4
a45d4e7a-fa57-4fe1-a67f-9d4d42354c23,4.45949,0.0,0.9638103,0.0,0.0,0.0,0.0,0.0,4.2088075,0.0,0.87637806,0.0,0.0,0.0,0.0,0.0,3.7520127,0.0,0.6941713,0.0,0.0,0.0,0.0,0.0,0.20000002,2,0.2876820724517809,12.42031,0
